"","SHIP_ID","SHIPNAME","ship_type","points","first_date","last_date","LAT","LON","DATETIME","dest_lat","dest_lon","distance_meters"
"619",327492,"VASTERLAND","Fishing",628,"2016-12-15T01:53:05Z","2016-12-20T11:11:05Z",57.67639,11.74027,"2016-12-20T03:03:04Z",57.67628,11.76015,1183.37443406125
"620",327507,"STENA GERMANICA","Passenger",2376,"2016-12-13T11:31:05Z","2016-12-19T18:41:05Z",57.66095,11.77369,"2016-12-19T07:35:05Z",57.67359,11.79963,2089.27142439456
"621",327518,"KBV 032","Tug",1389,"2016-12-13T13:31:05Z","2016-12-17T09:51:05Z",57.99781,11.70603,"2016-12-13T13:43:05Z",57.74871,11.60501,28367.2127638435
"622",327562,"STENA SCANDINAVICA","Passenger",1948,"2016-12-14T10:09:05Z","2016-12-20T11:11:05Z",57.65953,11.76765,"2016-12-18T18:25:05Z",57.65563,11.74008,1698.31787724443
"623",327566,"CLIPPERTON","Fishing",5,"2016-12-14T16:23:05Z","2016-12-14T16:31:05Z",57.605,11.61267,"2016-12-14T16:25:05Z",57.603,11.62517,778.051754588769
"624",327673,"CLIPPFJORD","Fishing",4566,"2016-12-13T11:31:05Z","2016-12-20T11:11:05Z",57.60124,11.79403,"2016-12-19T07:31:05Z",57.6004,11.7906,224.944500546456
"625",327678,"BISON","Tug",310,"2016-12-13T12:25:07Z","2016-12-20T03:11:04Z",57.99487,11.7555,"2016-12-17T09:31:04Z",57.97403,11.73161,2714.72299501633
"626",327685,"IDA H","Cargo",266,"2016-12-16T11:57:04Z","2016-12-16T16:29:09Z",57.91244,12.0521,"2016-12-16T15:43:07Z",57.93297,12.067,2449.26628404507
"627",327745,"U/F ASTERIX","Tug",37,"2016-12-20T06:59:05Z","2016-12-20T09:07:07Z",57.6445,11.84489,"2016-12-20T07:25:07Z",57.64404,11.85719,734.563520135705
"628",332129,"LAVAUX","Cargo",1654,"2016-12-13T11:31:04Z","2016-12-14T22:41:05Z",59.90585,30.07876,"2016-12-14T22:27:04Z",59.90895,30.06353,917.44537287102
"629",335231,"NURI SONAY","Cargo",4005,"2016-12-17T04:05:02Z","2016-12-20T11:11:02Z",54.79419,18.91866,"2016-12-17T04:09:01Z",54.78623,18.93298,1276.69216216942
"630",344835,"TEST-0192","Unspecified",1481,"2016-12-16T08:05:03Z","2016-12-17T08:55:04Z",59.94024,30.25811,"2016-12-16T08:07:04Z",59.94027,30.25814,3.73511850098306
"631",345244,"SEMYON DEZHNEV","Tug",5690,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90769,30.06933,"2016-12-16T05:55:05Z",59.90117,30.10169,1946.7131796828
"632",345254,"IVAN KRUZENSHTERN","Tug",5631,"2016-12-13T11:31:04Z","2016-12-20T10:33:04Z",59.92127,30.00296,"2016-12-15T10:15:04Z",59.94099,30.25619,14293.6195539689
"633",345254,"SAT AIS","Tug",354,"2016-12-15T15:09:03Z","2016-12-16T08:35:05Z",59.92127,30.00296,"2016-12-15T10:15:04Z",59.94099,30.25619,14293.6195539689
"634",345265,"KAPITAN MARTYSHKIN","Tug",49,"2016-12-17T01:41:02Z","2016-12-17T03:41:02Z",54.63297,19.90732,"2016-12-17T02:17:03Z",54.63588,19.96367,3645.09571129243
"635",345268,"KAPITAN NIKOLAEV","Tug",9464,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88943,30.20942,"2016-12-17T14:23:04Z",59.88928,30.20958,18.9383413768053
"636",345293,"MIR","Pleasure",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.87433,30.20861,"2016-12-18T21:31:04Z",59.87449,30.20873,19.0311958751245
"637",345312,"KAPITAN SOROKIN","Tug",8557,"2016-12-14T10:33:04Z","2016-12-20T11:11:04Z",59.88205,30.19553,"2016-12-14T20:11:05Z",59.88229,30.19494,42.4250979471955
"638",345344,"ERMAK","Tug",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88925,30.20915,"2016-12-15T05:59:04Z",59.88913,30.20906,14.2726095093572
"639",345582,"VALERIY DZHAPARIDZE","Fishing",953,"2016-12-14T10:09:02Z","2016-12-19T10:19:02Z",54.70491,20.48579,"2016-12-18T05:33:02Z",54.70463,20.48575,31.2754571830497
"640",345587,"NIVENSKOYE","Fishing",1530,"2016-12-14T11:03:03Z","2016-12-19T11:01:02Z",54.70477,20.48366,"2016-12-14T19:11:03Z",54.70451,20.48368,28.9716406093407
"641",345600,"ATLANTIDA","Fishing",74,"2016-12-14T22:49:03Z","2016-12-15T01:39:02Z",54.63342,19.8941,"2016-12-14T23:31:02Z",54.63615,19.96907,4839.88129107305
"642",345607,"KRUZENSHTERN","Pleasure",1334,"2016-12-13T11:31:03Z","2016-12-18T16:07:03Z",54.69938,20.46726,"2016-12-18T11:47:03Z",54.69945,20.46729,8.02777646988013
"643",345748,"KAPITAN KRAVCHENKO","Fishing",2674,"2016-12-13T11:31:02Z","2016-12-20T10:53:02Z",54.37393,18.66181,"2016-12-14T00:39:02Z",54.37406,18.66191,15.8578390117527
"644",345788,"TAYMEN","Tanker",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.86553,30.22851,"2016-12-20T11:11:03Z",59.86553,30.22851,0
"645",345789,"SORMOVSKIY-3055","Cargo",3628,"2016-12-13T11:21:01Z","2016-12-18T23:33:03Z",54.67454,18.99002,"2016-12-14T01:07:01Z",54.65482,19.8098,52825.071028014
"646",345797,"OMSKIY-141","Cargo",53,"2016-12-14T23:09:03Z","2016-12-15T00:53:03Z",54.65581,19.84741,"2016-12-14T23:31:02Z",54.63283,19.91191,4879.15141789843
"647",345825,"GRIFON 5","Tug",5274,"2016-12-13T11:31:04Z","2016-12-20T10:29:04Z",59.91667,30.02541,"2016-12-18T09:47:04Z",59.92064,30.00557,1191.95923252332
"648",346002,"KOLA","Tanker",9407,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88142,30.2307,"2016-12-16T12:55:04Z",59.88493,30.22082,676.180196347545
"649",346012,"VIKHREVOY","Tug",7440,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90341,30.09058,"2016-12-19T12:55:03Z",59.89371,30.13853,2886.63152832399
"650",346022,"AURA","Tanker",8371,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88844,30.21381,"2016-12-16T13:53:05Z",59.88253,30.22332,845.550838855798
"651",346047,"MOSCHNYI","Tug",8072,"2016-12-13T15:33:03Z","2016-12-20T11:11:04Z",59.91095,30.23809,"2016-12-20T09:11:04Z",59.91534,30.25696,1160.92510443898
"652",346053,"OMSKIY-140","Cargo",1119,"2016-12-14T10:09:01Z","2016-12-15T21:47:02Z",54.66514,18.95891,"2016-12-15T21:23:01Z",54.67465,18.96738,1190.81338040679
"653",346057,"KAPITAN PLAKHIN","Tug",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91276,30.2436,"2016-12-15T03:49:04Z",59.91299,30.24339,28.1581383238093
"654",346077,"SORMOVSKIY-3056","Cargo",7250,"2016-12-15T08:19:04Z","2016-12-20T11:11:04Z",59.91097,30.05295,"2016-12-15T08:29:04Z",59.9072,30.07142,1113.01311799333
"655",346084,"SORMOVSKIY-3058","Cargo",45,"2016-12-15T11:23:03Z","2016-12-15T13:05:03Z",54.6664,20.13557,"2016-12-15T12:27:07Z",54.6326,19.90259,15470.0448974959
"656",346106,"OMSKIY-132","Cargo",1722,"2016-12-17T15:21:03Z","2016-12-18T20:09:03Z",59.91209,30.04754,"2016-12-18T20:01:04Z",59.91593,30.02891,1124.08613578729
"657",346147,"BALTIYSK","Cargo",768,"2016-12-16T08:17:03Z","2016-12-17T13:05:02Z",54.67425,19.80733,"2016-12-17T10:03:03Z",54.98353,19.80258,34430.2393251217
"658",346151,"TYPHOON","Tug",4026,"2016-12-13T12:39:04Z","2016-12-20T11:11:04Z",59.88581,30.20715,"2016-12-20T09:11:04Z",59.90749,30.22942,2714.88625078888
"659",346160,"TARNIKA","Tug",1449,"2016-12-18T07:21:02Z","2016-12-20T11:11:02Z",54.68572,20.22558,"2016-12-18T08:23:02Z",54.68593,20.17527,3237.4971798363
"660",346161,"GRIFON 3","Tug",9239,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88846,30.21343,"2016-12-19T12:55:03Z",59.88117,30.18697,1686.030434383
"661",346167,"OMSKIY-134","Cargo",712,"2016-12-13T11:31:04Z","2016-12-13T23:21:05Z",59.9176,30.02091,"2016-12-13T23:17:04Z",59.91987,30.01001,658.588686290525
"662",346191,"ABIGAIL","Tanker",1420,"2016-12-18T16:11:04Z","2016-12-19T16:07:04Z",59.88621,30.21915,"2016-12-19T16:07:03Z",59.88621,30.21915,0
"663",346208,"TORNADO","Tug",8746,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90256,30.22298,"2016-12-20T11:01:03Z",59.91456,30.23054,1400.89051084129
"664",346219,"ANGARA","Tanker",9476,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91455,30.24101,"2016-12-15T03:39:04Z",59.88271,30.18866,4594.02920310814
"665",346242,"LOTSMAN-3","Tug",921,"2016-12-13T11:31:03Z","2016-12-20T11:07:04Z",54.70002,19.851,"2016-12-15T20:27:03Z",54.65893,20.12295,18090.3440348629
"666",346266,"AKMAL","Tug",9099,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.89101,30.20722,"2016-12-14T10:27:04Z",59.88607,30.1863,1291.27411301078
"667",346635,"SORMOVSKIY-53","Cargo",1053,"2016-12-19T16:11:12Z","2016-12-20T11:11:04Z",59.9087,30.06449,"2016-12-19T16:25:04Z",59.90277,30.09381,1764.7089385265
"668",346646,"JIYA","Unspecified",595,"2016-12-14T10:09:03Z","2016-12-15T09:57:04Z",59.94104,30.25607,"2016-12-14T10:31:04Z",59.88173,30.22525,6822.72917284159
"669",346688,"PIONER","Tug",93,"2016-12-16T06:53:03Z","2016-12-20T10:41:02Z",54.6325,19.90624,"2016-12-20T09:01:01Z",54.63776,19.98837,5323.90361981762
"670",346905,"TAYFUN","Tug",332,"2016-12-13T19:53:03Z","2016-12-20T10:35:03Z",54.62874,19.8006,"2016-12-17T10:27:03Z",54.66104,19.80579,3611.1276391791
"671",346998,"BREST","Tug",8074,"2016-12-13T11:31:04Z","2016-12-20T10:33:04Z",59.86636,30.22672,"2016-12-20T09:11:04Z",59.88323,30.18356,3056.36973768376
"672",347019,"KONSTANTIN","Tug",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.9145,30.25952,"2016-12-15T03:43:04Z",59.91463,30.25963,15.7195729712824
"673",347042,"GRIFON7","Tug",7253,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.92081,30.00482,"2016-12-13T11:45:04Z",59.86989,30.2174,13153.5883627393
"674",347050,"SIGULDA","Tug",1870,"2016-12-13T22:07:02Z","2016-12-20T11:11:02Z",54.63924,19.95564,"2016-12-19T04:31:02Z",54.63247,19.90742,3196.84318302949
"675",347062,"SULA","Tanker",8153,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.87646,30.22246,"2016-12-13T22:57:05Z",59.86736,30.22377,1015.64838391888
"676",347113,"TORNADO","Tug",1367,"2016-12-13T18:39:03Z","2016-12-19T10:33:03Z",54.6887,20.19069,"2016-12-19T09:35:03Z",54.68539,20.23147,2649.8285551963
"677",347124,"SKRUNDA","Tug",567,"2016-12-16T22:59:03Z","2016-12-20T10:45:03Z",54.63682,19.95438,"2016-12-17T17:51:04Z",54.63401,19.90723,3053.89859118809
"678",347165,"VALERIY ZELENKO","Tanker",6602,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90856,30.06484,"2016-12-16T05:55:05Z",59.90351,30.08987,1505.97774038034
"679",347186,"SERDOLIK","Cargo",3726,"2016-12-13T11:31:04Z","2016-12-16T09:21:04Z",59.89773,30.11893,"2016-12-16T08:57:04Z",59.90051,30.10529,821.993070642105
"680",347195,"GAZPROMNEFT WEST","Tanker",1127,"2016-12-14T15:37:04Z","2016-12-17T20:27:04Z",59.90981,30.26277,"2016-12-16T01:37:04Z",59.92123,30.00288,14557.9409709224
"681",347195,"VOVAN","Tanker",568,"2016-12-15T08:13:03Z","2016-12-16T01:37:04Z",59.90981,30.26277,"2016-12-16T01:37:04Z",59.92123,30.00288,14557.9409709224
"682",347204,"ALEXANDR UVAROV","Tug",886,"2016-12-13T18:23:03Z","2016-12-20T09:37:02Z",54.63669,19.91264,"2016-12-14T02:47:02Z",54.63717,19.91232,57.2727378723246
"683",347225,"SANKT-PETERBURG","Tug",8826,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91012,30.05802,"2016-12-15T17:51:04Z",59.91441,30.03653,1290.88420999372
"684",347236,"NOVAYA ZEMLYA","Cargo",2381,"2016-12-13T11:31:04Z","2016-12-15T10:49:05Z",59.90448,30.08493,"2016-12-15T10:33:04Z",59.90933,30.06114,1433.43309334706
"685",347280,"GAZPROMNEFT EAST","Tanker",3809,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.92205,30.00011,"2016-12-13T19:03:04Z",59.89205,30.21617,12513.4765860051
"686",347415,"SEVERNAYA ZEMLYA","Cargo",1837,"2016-12-19T02:51:04Z","2016-12-20T11:11:04Z",59.92015,30.00817,"2016-12-19T02:55:03Z",59.91731,30.02217,842.700766132505
"687",347417,"FREYA","Tanker",8976,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.86783,30.22215,"2016-12-13T19:43:04Z",59.91383,30.22832,5132.27536148654
"688",347421,"BALTIC EAGLE","Tanker",995,"2016-12-16T03:19:04Z","2016-12-16T19:57:04Z",59.91547,30.03159,"2016-12-16T19:53:04Z",59.91952,30.01138,1214.47116583716
"689",347509,"MODULUS 2","Cargo",906,"2016-12-13T11:31:04Z","2016-12-14T10:13:04Z",59.87159,30.21377,"2016-12-14T02:29:04Z",59.91857,30.01613,12211.9621426075
"690",347528,"LAZURITE","Cargo",268,"2016-12-20T05:27:04Z","2016-12-20T11:11:04Z",59.91562,30.03036,"2016-12-20T05:33:04Z",59.91127,30.052,1301.09621266185
"691",347645,"DEYMA","Tanker",309,"2016-12-13T11:31:03Z","2016-12-18T21:01:02Z",54.68847,20.19122,"2016-12-17T17:37:03Z",54.68563,20.23329,2725.49102654752
"692",347661,"SCF PECHORA","Tanker",4751,"2016-12-16T02:11:04Z","2016-12-19T09:35:05Z",59.91208,30.04787,"2016-12-19T09:29:04Z",59.91606,30.02794,1197.17874475378
"693",347678,"NEVSKAYA ZASTAVA","Tug",4816,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.85715,30.49612,"2016-12-14T02:29:04Z",59.95117,30.40012,11758.3728683711
"694",347703,"NEMAN","Tanker",4444,"2016-12-13T12:55:03Z","2016-12-20T11:11:02Z",54.69017,20.38373,"2016-12-16T08:25:02Z",54.69002,20.36808,1007.09889759029
"695",347718,"ARKTUR","Tug",8713,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88879,30.16287,"2016-12-16T22:59:04Z",59.89547,30.13002,1979.37319245788
"696",347749,"KUBAN","Tug",2967,"2016-12-13T11:31:03Z","2016-12-20T11:07:04Z",54.98218,20.30837,"2016-12-17T10:09:03Z",54.98685,20.39023,5254.57684183077
"697",347754,"RAMAVA","Tanker",704,"2016-12-13T11:31:03Z","2016-12-20T09:55:03Z",54.68563,20.23223,"2016-12-16T11:59:03Z",54.68336,20.16533,4312.51828845574
"698",347790,"ORION","Tug",1337,"2016-12-15T11:53:05Z","2016-12-16T10:13:04Z",59.91061,30.22738,"2016-12-16T10:13:03Z",59.91061,30.22738,0
"699",347828,"KOMMUNAR","Tug",50,"2016-12-17T04:29:03Z","2016-12-18T09:41:03Z",54.63287,19.90823,"2016-12-17T04:29:03Z",54.64821,19.86672,3172.84519543591
"700",347839,"MIKHAIL LOMONOSOV","Cargo",5462,"2016-12-15T02:43:04Z","2016-12-18T22:01:04Z",59.89796,30.11797,"2016-12-18T21:41:04Z",59.90219,30.09733,1244.78575346297
"701",347868,"SPK-25","Unspecified",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.95633,30.26442,"2016-12-19T11:13:04Z",59.95652,30.26436,21.4134179809743
"702",347948,"LIGER","Tug",2474,"2016-12-13T11:31:03Z","2016-12-20T10:31:02Z",54.52992,20.19698,"2016-12-17T01:21:03Z",54.69183,20.19699,18023.738765869
"703",347965,"BRIN NAVOLOK","Cargo",1053,"2016-12-19T16:11:12Z","2016-12-20T11:11:04Z",59.91186,30.04835,"2016-12-19T16:25:04Z",59.9073,30.07146,1386.10514300143
"704",347999,"NIDA","Passenger",869,"2016-12-17T05:51:02Z","2016-12-20T11:11:02Z",54.63838,19.8915,"2016-12-20T10:17:03Z",54.6377,19.89132,76.5803705117989
"705",348075,"LOYA","Tanker",9204,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.87709,30.22295,"2016-12-20T09:11:04Z",59.88932,30.20723,1620.03045547529
"706",348105,"KENDRICK","Tug",4204,"2016-12-13T11:31:03Z","2016-12-19T18:05:03Z",55.01933,20.22883,"2016-12-18T22:39:03Z",54.65533,19.81717,48356.6307091402
"707",348134,"NIMBUS SPB","Tanker",1073,"2016-12-16T14:35:03Z","2016-12-17T08:33:04Z",59.90722,30.07085,"2016-12-16T14:47:04Z",59.90298,30.09234,1289.07632184605
"708",348139,"FLANDRIYA","Tanker",9413,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91017,30.22617,"2016-12-14T02:29:04Z",59.8945,30.22867,1749.95030960041
"709",348160,"MOSKVA-3","Passenger",14,"2016-12-20T10:37:03Z","2016-12-20T11:11:04Z",59.95501,30.27156,"2016-12-20T10:37:03Z",59.95499,30.27133,13.0110521548474
"710",348222,"ALEKSANDR GLUKHOV","Tanker",6088,"2016-12-13T11:35:03Z","2016-12-18T21:07:04Z",59.89339,30.14004,"2016-12-14T22:55:04Z",59.90041,30.10589,2060.62958492703
"711",348318,"DUNAEVSKIY","Passenger",4735,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.85643,30.49599,"2016-12-19T11:17:04Z",59.85643,30.49589,5.59011403548206
"712",348371,"GLANFORD","Tug",3764,"2016-12-13T11:31:03Z","2016-12-20T11:11:02Z",54.6391,19.9586,"2016-12-14T21:11:03Z",54.63375,19.90582,3452.24690412041
"713",348379,"BERGEN T","Tanker",1815,"2016-12-13T13:03:03Z","2016-12-19T22:43:03Z",54.65162,19.83767,"2016-12-17T13:17:02Z",54.68385,20.16665,21480.7901919644
"714",348411,"GLADIUS","Tug",1253,"2016-12-15T07:37:02Z","2016-12-20T10:57:02Z",54.96205,20.36459,"2016-12-20T03:05:02Z",54.96709,20.23661,8197.98806817815
"715",348465,"ALANA","Tanker",8742,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88128,30.22815,"2016-12-14T02:29:04Z",59.90757,30.22255,2943.24648606754
"716",348527,"AMBAL","Cargo",705,"2016-12-15T08:05:03Z","2016-12-20T11:11:02Z",55.176,19.87267,"2016-12-20T02:13:03Z",54.6685,19.80217,56674.3781440912
"717",348540,"GAZPROMNEFT NORDWEST","Tanker",1598,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90962,30.05975,"2016-12-13T18:49:05Z",59.91409,30.0378,1322.19255186113
"718",348607,"GEOR.POBEDONOSETS","Cargo",1746,"2016-12-19T04:21:03Z","2016-12-20T11:11:04Z",59.90687,30.07317,"2016-12-19T04:37:05Z",59.90361,30.08928,969.711654634306
"719",348645,"DMITRY SIROTKIN","Tug",8780,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91247,30.23853,"2016-12-14T02:29:04Z",59.92026,30.00703,12946.8625779685
"720",348769,"SVYATITEL ALEKSIY","Cargo",111,"2016-12-13T11:41:03Z","2016-12-15T12:35:03Z",54.64499,20.05175,"2016-12-15T12:11:03Z",54.63951,20.01301,2569.04507919772
"721",348771,"VEGA","Unspecified",267,"2016-12-15T17:49:03Z","2016-12-20T07:55:02Z",54.65171,20.09799,"2016-12-19T14:03:03Z",54.63789,19.89179,13371.0258964608
"722",348785,"ELENA","Tug",2454,"2016-12-14T10:09:02Z","2016-12-18T16:27:03Z",54.69142,19.84605,"2016-12-18T14:29:03Z",54.65362,20.11025,17519.4787368411
"723",348798,"GAZPROMNEFT NORD","Tanker",4883,"2016-12-14T12:17:04Z","2016-12-17T21:49:04Z",59.91184,30.05031,"2016-12-17T21:43:03Z",59.91631,30.02798,1341.78679433805
"724",348832,"BIRYUZA","Cargo",1751,"2016-12-17T22:27:07Z","2016-12-20T11:11:06Z",55.72635,21.08929,"2016-12-17T23:31:06Z",55.71579,21.10976,1740.41571409746
"725",348850,"RUSICH-10","Cargo",1982,"2016-12-13T11:31:03Z","2016-12-16T14:57:03Z",54.69913,20.45422,"2016-12-13T13:29:02Z",54.69956,20.45387,52.8980160610167
"726",348898,"SALTSTRAUM","Tanker",942,"2016-12-13T19:07:02Z","2016-12-20T01:29:02Z",54.68433,20.28833,"2016-12-14T02:47:02Z",54.692,20.41883,8440.39392965027
"727",348904,"PEGAS","Tanker",9380,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88622,30.18645,"2016-12-19T10:31:04Z",59.88995,30.20546,1139.97855226445
"728",349018,"SORMOVSKIY-3068","Cargo",1419,"2016-12-14T01:09:03Z","2016-12-20T11:11:02Z",54.65437,20.11265,"2016-12-14T02:47:02Z",54.70193,20.4587,22892.8716333062
"729",349350,"VIKING HELGI","Passenger",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91055,30.23084,"2016-12-18T23:29:05Z",59.91043,30.23092,14.0847386079861
"730",349456,"VIKING INGVAR","Passenger",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91083,30.22489,"2016-12-19T09:19:05Z",59.91079,30.22502,8.5127052080351
"731",349774,"NEFTEGAZ-31","Tug",359,"2016-12-14T19:39:03Z","2016-12-17T03:29:03Z",54.66799,19.82082,"2016-12-14T21:35:02Z",55.17938,19.82133,56927.6837452597
"732",349836,"SESKAR","Tanker",7587,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88647,30.20475,"2016-12-19T22:51:04Z",59.88652,30.19122,755.679369894512
"733",349912,"DMITRIY RULEVSKIY","Tanker",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.8701,30.21156,"2016-12-14T02:29:04Z",59.91161,30.22765,4707.41902260186
"734",349945,"LOTSMAN SARZHIN","Tug",1555,"2016-12-16T07:49:03Z","2016-12-20T11:01:03Z",54.63261,19.90459,"2016-12-20T10:45:03Z",54.65726,19.83738,5125.64788290996
"735",349961,"NEVA LUX","Tanker",8864,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.86999,30.2171,"2016-12-14T02:29:04Z",59.8893,30.20815,2206.95661616947
"736",349963,"SAMUR-3","Cargo",1494,"2016-12-18T07:29:02Z","2016-12-20T11:11:02Z",54.6333,19.89325,"2016-12-18T15:15:03Z",54.96338,20.31154,45504.0996991743
"737",349997,"YASNYY","Tug",84,"2016-12-16T01:03:03Z","2016-12-16T21:19:03Z",54.65298,20.10669,"2016-12-16T20:47:02Z",54.63329,19.89341,13912.5887211338
"738",350015,"VELTA","Tanker",5044,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90387,30.08873,"2016-12-16T09:51:04Z",59.90751,30.07009,1116.57254175956
"739",350026,"BALTIETS","Tug",9433,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91619,30.25018,"2016-12-19T09:49:06Z",59.91512,30.23581,810.667373026839
"740",350056,"NARVA","Tanker",8871,"2016-12-13T11:31:04Z","2016-12-20T10:43:04Z",59.87667,30.23727,"2016-12-19T02:49:04Z",59.877,30.23755,39.9272665781688
"741",350118,"SBORSHCHIK-3","Tanker",9060,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88607,30.1843,"2016-12-17T18:37:05Z",59.88759,30.19505,623.775932039314
"742",350158,"PL 2","Cargo",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91915,30.26153,"2016-12-19T10:47:04Z",59.91596,30.26248,359.043766806268
"743",350197,"SPK-1DMAG","Tug",3736,"2016-12-13T11:31:04Z","2016-12-20T09:33:03Z",59.91835,30.25721,"2016-12-19T09:13:04Z",59.91902,30.25528,130.993619950636
"744",350211,"GIBRALTAR","Tug",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91009,30.22641,"2016-12-18T01:27:04Z",59.90993,30.22643,17.8460610337298
"745",350212,"BRATYA STOYANOVY","Fishing",511,"2016-12-14T10:43:03Z","2016-12-19T10:55:03Z",54.7051,20.48718,"2016-12-16T01:51:03Z",54.70523,20.48743,21.63286032673
"746",350220,"BALTIC SEAGULL","Tanker",1087,"2016-12-15T15:29:03Z","2016-12-16T09:37:04Z",59.92037,30.00665,"2016-12-15T15:29:03Z",59.91705,30.02327,998.270674037258
"747",350301,"REUSHINKA","Tug",1655,"2016-12-13T19:43:02Z","2016-12-20T10:27:02Z",54.6376,19.9564,"2016-12-19T04:49:02Z",54.6342,19.90677,3219.90440103254
"748",350395,"ECOMAR","Tanker",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.8883,30.21862,"2016-12-13T23:55:04Z",59.88159,30.22455,817.092261374512
"749",350500,"MOSCHNIY","Tug",7183,"2016-12-13T11:31:04Z","2016-12-20T10:59:04Z",59.90916,30.22439,"2016-12-16T14:47:04Z",59.90925,30.22437,10.0807463424691
"750",350501,"ZORKIY","Tug",104,"2016-12-17T16:45:03Z","2016-12-18T03:53:03Z",54.64502,19.8725,"2016-12-18T01:19:02Z",54.64273,20.03715,10609.1190776421
"751",350530,"MERKURIY","Tug",9395,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.89271,30.21037,"2016-12-14T22:55:04Z",59.88179,30.18715,1777.48469379504
"752",350538,"MUSON","Tug",1735,"2016-12-13T11:31:04Z","2016-12-15T08:21:04Z",59.8917,30.1484,"2016-12-15T07:41:04Z",59.89607,30.1271,1284.99469254408
"753",350589,"DON","Tanker",9477,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.89533,30.21363,"2016-12-17T13:41:04Z",59.89125,30.20775,560.433944619831
"754",350631,"URAN","Tug",9477,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91312,30.24447,"2016-12-15T15:33:04Z",59.91293,30.24434,22.3603248530848
"755",350675,"KARU","Tug",9169,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91271,30.2402,"2016-12-14T02:29:04Z",59.91943,30.01164,12775.7684072264
"756",350706,"NATALIJA GONCHAROVA","Tanker",4558,"2016-12-13T11:31:03Z","2016-12-20T11:11:02Z",54.68639,20.25204,"2016-12-17T17:01:03Z",54.68644,20.25201,5.89124031032864
"757",350708,"KAPITAN ZARUBIN","Tug",8359,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91253,30.24026,"2016-12-14T02:29:04Z",59.92069,30.00488,13165.570541008
"758",350723,"SEVERYANKA","Tanker",8312,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90923,30.22445,"2016-12-17T22:29:04Z",59.90929,30.22433,9.45873015802004
"759",350723,"SEVERYANKA","Tanker",8312,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.90929,30.22433,"2016-12-17T22:29:04Z",59.90923,30.22445,9.45873015802004
"760",350858,"SORMOVSKIY 3064","Cargo",868,"2016-12-15T14:33:03Z","2016-12-16T23:55:03Z",54.68362,20.32903,"2016-12-16T21:49:04Z",54.6857,20.2302,6364.03604340431
